reaction_id,reaction_name,full_reaction,oleic_acid_pfba_flux,oleic_acid_pfba_LB,oleic_acid_pfba_UB,oleic_acid_1_eflux2_flux,oleic_acid_1_trans_LB,oleic_acid_1_trans_UB,oleic_acid_1_eflux2_LB,oleic_acid_1_eflux2_UB,oleic_acid_2_eflux2_flux,oleic_acid_2_trans_LB,oleic_acid_2_trans_UB,oleic_acid_2_eflux2_LB,oleic_acid_2_eflux2_UB,oleic_acid_3_eflux2_flux,oleic_acid_3_trans_LB,oleic_acid_3_trans_UB,oleic_acid_3_eflux2_LB,oleic_acid_3_eflux2_UB
POLYAO2,poylamine oxidase,N1sprm[c] + h2o[c] + o2[c] --> N1aspmd[c] + aproa[c] + h2o2[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
PLB_pc,PLB pc,h2o[c] + 0.01 pc_SC[c] --> h[c] + 0.0374 hdcoa[c] + 0.01 lpc_SC[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c],0.0,0.0,0.00023922871,0.0,0.0,inf,0.0,0.00023651449162861727,0.0,0.0,inf,0.0,0.000236514460477854,0.0,0.0,inf,0.0,0.00023651446790617624
PPAm,inorganic diphosphatase,h2o[m] + ppi[m] --> h[m] + 2.0 pi[m],0.0,0.0,34.62237354139,0.0,0.0,40961.55519791264,0.0,31.524111828607843,0.0,0.0,66372.9331994827,0.0,31.488358055711025,0.0,0.0,60984.75091449891,0.0,34.54321347303143
PPBNGS,porphobilinogen synthase,2.0 5aop[c] --> 2.0 h2o[c] + h[c] + ppbng[c],0.0,0.0,-0.0,0.0,0.0,8112.156707367688,0.0,-0.0,0.0,0.0,21781.81751218547,0.0,-0.0,0.0,0.0,14235.34642866066,0.0,-0.0
PPCDC,phosphopantothenoylcysteine decarboxylase,4ppcys[c] + h[c] --> co2[c] + pan4p[c],0.0,0.0,0.00048404956999999996,0.0,0.0,1413.424504585941,0.0,0.0004785634170121149,0.0,0.0,2869.027302212406,0.0,0.0004785634107821771,0.0,0.0,2145.363579090408,0.0,0.0004785634256388224
PLB_lps,PLB lps,h2o[c] + 0.01 lps_SC[c] --> 0.01 gps_SC[c] + h[c] + 0.0374 hdcoa[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c],0.0,0.0,0.00047831493,0.0,0.0,inf,0.0,0.0004728887342027033,0.0,0.0,inf,0.0,0.0004728888011773334,0.0,0.0,inf,0.0,0.0004728887417511074
PLB_lpe,PLB lpe,h2o[c] + 0.01 lpe_SC[c] --> 0.01 gpe_SC[c] + h[c] + 0.0374 hdcoa[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c],0.0,0.0,0.00023922871,0.0,0.0,inf,0.0,0.00023651449162861727,0.0,0.0,inf,0.0,0.000236514460477854,0.0,0.0,inf,0.0,0.00023651446790617624
PPM,phosphopentomutase,r1p[c] <=> r5p[c],0.0,-161.39038234444,85.32176177118001,0.0,-10552.952846795477,10552.952846795477,-161.39038234038736,85.32176176882754,0.0,-15279.912151769402,15279.912151769402,-161.39038233183743,84.10748778011877,0.0,-14365.044320322715,14365.044320322715,-161.39038233315395,73.02646606418438
PPNCL2,phosphopantothenate cysteine ligase,4ppan[c] + ctp[c] + cys_L[c] --> 4ppcys[c] + cmp[c] + h[c] + ppi[c],0.0,0.0,0.00048404956999999996,0.0,0.0,2855.86605493696,0.0,0.0004785634170121149,0.0,0.0,5373.994256752621,0.0,0.0004785634107821771,0.0,0.0,4282.704608181101,0.0,0.0004785634256388224
PPND,prephenate dehydrogenase,nad[c] + pphn[c] --> 34hpp[c] + co2[c] + nadh[c],0.0,0.0,7.96880981926,0.0,0.0,inf,0.0,7.968809818977721,0.0,0.0,inf,0.0,7.968809818631244,0.0,0.0,inf,0.0,7.968809818699284
PLB_lpc,PLB lpc,h2o[c] + 0.01 lpc_SC[c] --> 0.01 gpc_SC[c] + h[c] + 0.0374 hdcoa[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c],0.0,0.0,0.00023922871,0.0,0.0,inf,0.0,0.00023651449162861727,0.0,0.0,inf,0.0,0.000236514460477854,0.0,0.0,inf,0.0,0.00023651446790617624
PHOSPTD,PHOSPTD,0.01 1ag3p_SC[c] + h2o[c] --> 0.01 mag_SC[c] + pi[c],0.0,0.0,53.796794107509996,0.0,0.0,inf,0.0,53.79679411651835,0.0,0.0,inf,0.0,53.79679411148158,0.0,0.0,inf,0.0,53.79679411129645
MGL,MGL,h2o[c] + 0.01 mag_SC[c] --> 0.02 dca[c] + 0.06 ddca[c] + glyc[c] + h[c] + 0.27 hdca[c] + 0.17 hdcea[c] + 0.05 ocdca[c] + 0.24 ocdcea[c] + 0.09 ocdcya[c] + 0.1 ttdca[c],0.0,0.0,53.796794107509996,0.0,0.0,inf,0.0,53.79679411651835,0.0,0.0,inf,0.0,53.79679411148158,0.0,0.0,inf,0.0,53.79679411129645
LRO1_ps,LRO1 ps,0.01 12dgr_SC[c] + 0.01 ps_SC[c] --> 0.01 lps_SC[c] + 0.01 triglyc_SC[c],0.0,0.0,0.00047831492000000004,0.0,0.0,inf,0.0,0.0004728887342027033,0.0,0.0,inf,0.0,0.0004728888011773334,0.0,0.0,inf,0.0,0.0004728887417511074
PPPG9tm,protoporphyrinogen IX mitochondrial transport,pppg9[c] <=> pppg9[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DGRK_SC,DGRK SC,0.01 12dgr_SC[c] + atp[c] --> adp[c] + h[c] + 0.01 pa_SC[c],0.0,0.0,161.39038232868,0.0,0.0,inf,0.0,161.39038233647636,0.0,0.0,inf,0.0,161.39038233772806,0.0,0.0,inf,0.0,161.39038233275284
PPPGOm,protoporphyrinogen oxidase mitochondrial,3.0 o2[m] + 2.0 pppg9[m] --> 6.0 h2o[m] + 2.0 ppp9[m],0.0,0.0,-0.0,0.0,0.0,2118.6648777459,0.0,-0.0,0.0,0.0,3532.447617466503,0.0,-0.0,0.0,0.0,3000.4336998933472,0.0,-0.0
DGL,DGL,0.01 12dgr_SC[c] + h2o[c] --> 0.02 dca[c] + 0.06 ddca[c] + h[c] + 0.27 hdca[c] + 0.17 hdcea[c] + 0.01 mag_SC[c] + 0.05 ocdca[c] + 0.24 ocdcea[c] + 0.09 ocdcya[c] + 0.1 ttdca[c],0.0,0.0,32.27807646574,0.0,0.0,inf,0.0,32.27807646727845,0.0,0.0,inf,0.0,32.27807646758424,0.0,0.0,inf,0.0,32.27807646656394
PRO1xm,proline oxidase NAD mitochondrial,nad[m] + pro_L[m] --> 1pyr5c[m] + 2.0 h[m] + nadh[m],0.0,0.0,84.88389263370999,0.0,0.0,6886.291658016894,0.0,84.88389263230846,0.0,0.0,9738.855719559782,0.0,84.88389263090536,0.0,0.0,9215.904312172412,0.0,84.8838926217292
PROTRS,Prolyl tRNA synthetase,atp[c] + pro_L[c] + trnapro[c] --> amp[c] + ppi[c] + protrna[c],0.0,0.0,-0.0,0.0,0.0,8485.172933362252,0.0,-0.0,0.0,0.0,23564.457835269986,0.0,-0.0,0.0,0.0,14319.583203657665,0.0,-0.0
PROt2r,L proline reversible transport via proton symport,h[e] + pro_L[e] <=> h[c] + pro_L[c],0.0,-7.055317261039999,-0.0,0.0,-9326.24672365439,9326.24672365439,-7.055317260916624,-0.0,0.0,-21402.306327476792,21402.306327476792,-7.055317260764386,-0.0,0.0,-14319.583203657665,14319.583203657665,-7.055317260000322,-0.0
PROtm,L proline transport mitochondrial,pro_L[c] <=> pro_L[m],0.0,0.0,84.88389263370999,0.0,-inf,inf,0.0,84.88389263230846,0.0,-inf,inf,0.0,84.88389263090536,0.0,-inf,inf,0.0,84.8838926217292
ACAT_zymst,ACAT zymst,0.5 hdcoa[c] + 0.42 odecoa[c] + 0.04 pmtcoa[c] + 0.03 stcoa[c] + 0.01 tdcoa[c] + zymst[c] --> 0.01 SEzymst_SC[c] + coa[c],0.0,0.0,43.67799592927,0.0,0.0,inf,0.0,43.6779959300082,0.0,0.0,inf,0.0,43.67799592993028,0.0,0.0,inf,0.0,43.67799593090988
RBFSa,riboflavin synthase,4r5au[c] + db4p[c] --> dmlz[c] + 2.0 h2o[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,16071.237984902207,0.0,-0.0,0.0,0.0,43074.036625777306,0.0,-0.0,0.0,0.0,27663.089490683356,0.0,-0.0
13BGH,Endo 1 3 beta glucan glucohydrase,13BDglcn[c] + h2o[c] --> glc_D[c],0.0,0.0,80.69519117043001,0.0,0.0,3393.3122069336378,0.0,0.2607328749905633,0.0,0.0,4384.175009102768,0.0,0.26073287499069325,0.0,0.0,4078.798129021682,0.0,0.260732874990732
INDPYRD,Indole 3 pyruvate decarboxylase,h[c] + indpyr[c] <=> co2[c] + id3acald[c],0.0,0.0,-0.0,0.0,-2243.1437987091367,2243.1437987091367,0.0,-0.0,0.0,-3312.2731896965843,3312.2731896965843,0.0,-0.0,0.0,-2852.6850707319322,2852.6850707319322,0.0,-0.0
CO2tp,CO2 peroxisomal transport,co2[c] <=> co2[x],0.0,-86.07487058176,-0.0,0.0,-inf,inf,-86.07487057950733,-0.0,0.0,-inf,inf,-86.0748705806109,-0.0,0.0,-inf,inf,-86.07487057999973,-0.0
CYTDK2,cytidine kinase GTP ,cytd[c] + gtp[c] --> cmp[c] + gdp[c] + h[c],0.0,0.0,161.39038232214,0.0,0.0,1892.4160281573145,0.0,20.606307862157422,0.0,0.0,3936.100735044687,0.0,14.485159721705179,0.0,0.0,2882.7696332308624,0.0,9.359641666333971
CYTD,cytidine deaminase,cytd[c] + h2o[c] + h[c] --> nh4[c] + uri[c],0.0,0.0,22.724613847100002,0.0,0.0,3164.960672869322,0.0,20.606307862157422,0.0,0.0,4565.722344281473,0.0,14.485159721705179,0.0,0.0,5101.673253985323,0.0,9.359641666333971
CYSt2r,L cysteine reversible transport via proton symport,cys_L[e] + h[e] <=> cys_L[c] + h[c],0.0,-6.55392415521,-0.0,0.0,-8809.406879519871,8809.406879519871,-6.553924155879676,-0.0,0.0,-20031.044540488703,20031.044540488703,-6.553924156026235,-0.0,0.0,-13553.429678684897,13553.429678684897,-6.553924155551799,-0.0
CYSTRS,Cysteinyl tRNA synthetase,atp[c] + cys_L[c] + trnacys[c] --> amp[c] + cystrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,4684.781011927219,0.0,-0.0,0.0,0.0,9408.594077904905,0.0,-0.0,0.0,0.0,7331.273608072736,0.0,-0.0
CYSTL,cystathionine b lyase,cyst_L[c] + h2o[c] --> hcys_L[c] + nh4[c] + pyr[c],0.0,0.0,218.95330037019,0.0,0.0,8039.824361402564,0.0,218.95330037525622,0.0,0.0,15814.897384157715,0.0,218.9533003766114,0.0,0.0,12423.587220391726,0.0,218.9533003732715
CYSTGL,cystathionine g lyase,cyst_L[c] + h2o[c] --> 2obut[c] + cys_L[c] + nh4[c],0.0,0.0,10000.0,0.0,0.0,4405.965050445374,0.0,4405.965050445374,0.0,0.0,9710.851077431153,0.0,9710.851077431153,0.0,0.0,5905.933891456735,0.0,5905.933891456735
CTPS2,CTP synthase glutamine ,atp[c] + gln_L[c] + h2o[c] + utp[c] --> adp[c] + ctp[c] + glu_L[c] + 2.0 h[c] + pi[c],0.0,0.0,22.98089414527,0.0,0.0,13960.142771268935,0.0,22.980894145628362,0.0,0.0,38616.470140751226,0.0,22.980894145786223,0.0,0.0,24792.353682452067,0.0,22.980894145373657
CSNt2,cytosine transport in via proton symport,csn[e] + h[e] --> csn[c] + h[c],0.0,0.0,-0.0,0.0,0.0,4066.5917760624957,0.0,-0.0,0.0,0.0,15978.096850355594,0.0,-0.0,0.0,0.0,8308.019070538017,0.0,-0.0
CSND,Cytosine deaminase,csn[c] + h2o[c] + h[c] --> nh4[c] + ura[c],0.0,0.0,22.724613847119997,0.0,0.0,2355.427149713137,0.0,22.724613847451007,0.0,0.0,6560.811676617665,0.0,22.724613847529305,0.0,0.0,4555.471308171405,0.0,22.724613847205838
CSNATirm,carnitine O acetyltransferase reverse direction mitochondrial,accoa[m] + crn[m] --> acrn[m] + coa[m],0.0,0.0,9770.574763700759,0.0,0.0,55189.57997138962,0.0,4324.568801248154,0.0,0.0,142870.99304443732,0.0,10904.834203131408,0.0,0.0,85125.27240947414,0.0,7142.6296676108195
CSNAT,carnitine O acetyltransferase,accoa[c] + crn[c] --> acrn[c] + coa[c],0.0,0.0,129.11230585815,0.0,0.0,inf,0.0,129.11230586923995,0.0,0.0,inf,0.0,129.11230587246143,0.0,0.0,inf,0.0,129.11230586378213
CRNtp,carnitine transport into peroxsiome,crn[c] --> crn[x],0.0,0.0,765.98967867651,0.0,0.0,inf,0.0,765.9896786793763,0.0,0.0,inf,0.0,765.9896786802268,0.0,0.0,inf,0.0,765.9896786779191
CRNtim,L carnitine transport out of mitochondria via diffusion,crn[m] --> crn[c],0.0,0.0,804.75034003977,0.0,0.0,inf,0.0,804.7503400512932,0.0,0.0,inf,0.0,804.750340054152,0.0,0.0,inf,0.0,804.750340052021
CRNt,L carnitine reversible transport,crn[e] <=> crn[c],0.0,0.0,-0.0,0.0,-3483.727639390043,3483.727639390043,0.0,-0.0,0.0,-10414.829839906024,10414.829839906024,0.0,-0.0,0.0,-5855.7929539585175,5855.7929539585175,0.0,-0.0
CPPPGO,coproporphyrinogen oxidase O2 required ,cpppg3[c] + 2.0 h[c] + o2[c] --> 2.0 co2[c] + 2.0 h2o[c] + pppg9[c],0.0,0.0,-0.0,0.0,0.0,11259.03429374573,0.0,-0.0,0.0,0.0,32234.30876736793,0.0,-0.0,0.0,0.0,18811.54265766466,0.0,-0.0
CYTDt2,cytidine transport in via proton symport,cytd[e] + h[e] --> cytd[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
CYTK2,cytidylate kinase dCMP ,atp[c] + dcmp[c] <=> adp[c] + dcdp[c],0.0,-3.29869082569,80.69519116107,0.0,-inf,inf,-3.298690825983877,80.69519116920542,0.0,-inf,inf,-3.298690826052495,80.69519117147136,0.0,-inf,inf,-3.2986908258598504,80.69519116560758
DADNt2,deoxyadenosine transport in via proton symport,dad_2[e] + h[e] --> dad_2[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
DCYTD,deoxycytidine deaminase,dcyt[c] + h2o[c] + h[c] --> duri[c] + nh4[c],0.0,0.0,161.39038232214,0.0,0.0,3164.960672869322,0.0,20.606307862157422,0.0,0.0,4565.722344281473,0.0,14.485159721705179,0.0,0.0,5101.673253985323,0.0,9.359641666333971
TRIGSY_GLC,triglycerol yarrowia glucose synthesis,0.01 12dgr_SC[c] + 0.0374 hdcoa[c] + 0.638 ocdycacoa[c] + 0.249 odecoa[c] + 0.0768 pmtcoa[c] + 0.0105 stcoa[c] --> coa[c] + 0.01 triglyc_SC[c],0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
DGSNt2,deoxyguanosine transport in via proton symport,dgsn[e] + h[e] --> dgsn[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
DGDPtn,dGDP nuclear transport,dgdp[c] <=> dgdp[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DESAT14,Myristicoyl CoA desaturase n C140CoA n C141CoA ,h[c] + nadph[c] + o2[c] + tdcoa[c] --> 2.0 h2o[c] + nadp[c] + tdecoa[c],0.0,0.0,4.43684899899,0.0,0.0,inf,0.0,4.436848998895987,0.0,0.0,inf,0.0,4.436848999099121,0.0,0.0,inf,0.0,4.436848998787793
DDPAm,2 deoxy D arabino heptulosonate 7 phosphate synthetase mitochondrial,e4p[m] + h2o[m] + pep[m] --> 2dda7p[m] + pi[m],0.0,0.0,9.93736654215,0.0,0.0,8086.924493658924,0.0,9.937366542715099,0.0,0.0,27211.821053195352,0.0,9.937366543109437,0.0,0.0,14988.797582800542,0.0,9.937366542516653
DCYTt2,deoxycytidine transport in via proton symport,dcyt[e] + h[e] --> dcyt[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
DCTPD,dCTP deaminase,dctp[c] + h2o[c] + h[c] --> dutp[c] + nh4[c],0.0,0.0,80.69519116107,0.0,0.0,976.0661336340282,0.0,80.69519116920542,0.0,0.0,2402.605159173499,0.0,80.69519117147136,0.0,0.0,1827.1357624350528,0.0,80.6951911650059
DADPtn,DADP nuclear transport,dadp[c] <=> dadp[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DCDPtn,dCDP nuclear transport,dcdp[c] <=> dcdp[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DBTSr,dethiobiotin synthase,atp[c] + co2[c] + dann[c] <=> adp[c] + dtbt[c] + 3.0 h[c] + pi[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DB4PS,3 4 Dihydroxy 2 butanone 4 phosphate synthase,ru5p_D[c] --> db4p[c] + for[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
DASYNm_SC,CDP Diacylglycerol synthetase yeast specific mitochondrial,ctp[m] + h[m] + 0.01 pa_SC[m] <=> 0.01 cdpdag_SC[m] + ppi[m],0.0,0.0,-0.0,0.0,-6086.851020344216,6086.851020344216,0.0,-0.0,0.0,-17000.74912670798,17000.74912670798,0.0,-0.0,0.0,-10018.827857977207,10018.827857977207,0.0,-0.0
DANNt2,7 8 Diaminononanoate reversible transport via proton symport,dann[e] + h[e] <=> dann[c] + h[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DAGCPT_SC,diacylglycerol cholinephosphotransferase yeast specific,0.01 12dgr_SC[c] + cdpchol[c] --> cmp[c] + h[c] + 0.01 pc_SC[c],0.0,0.0,0.0002392287,0.0,0.0,1976.9439440816743,0.0,0.00023651449162861727,0.0,0.0,5059.183452134229,0.0,0.000236514460477854,0.0,0.0,3134.8114123885703,0.0,0.00023651446790617624
CO2tv,CO2 vacuolar transport,co2[c] <=> co2[v],0.0,-4.0348287125199995,-0.0,0.0,-inf,inf,-3.994387501833245,-0.0,0.0,-inf,inf,-3.9943875018445807,-0.0,0.0,-inf,inf,-3.9943875018228896,-0.0
CO2tn,CO2 nuclear transport via diffusion,co2[n] <=> co2[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DHAK,dihydroxyacetone kinase,atp[c] + dha[c] --> adp[c] + dhap[c] + h[c],0.0,0.0,38.30224258528,0.0,0.0,10198.019707292195,0.0,38.302242584999625,0.0,0.0,20179.758846964876,0.0,38.3022425847586,0.0,0.0,15736.900370273952,0.0,38.30224258521743
CO2tg,CO2 Golgi transport,co2[c] <=> co2[g],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
CERS224,Ceramide 2 synthase 24C ,psphings[c] + ttccoa[c] --> cer2_24[c] + coa[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
CERS126,Ceramide 1 synthase 26C ,hexccoa[c] + sphgn[c] --> cer1_26[c] + coa[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
CERS124,Ceramide 1 synthase 24C ,sphgn[c] + ttccoa[c] --> cer1_24[c] + coa[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
CERH126,Ceramide 1 hydroxylase 26C ,cer1_26[c] + h[c] + nadph[c] + o2[c] --> cer2_26[c] + h2o[c] + nadp[c],0.0,0.0,-0.0,0.0,0.0,7536.021161017571,0.0,-0.0,0.0,0.0,16176.060699885564,0.0,-0.0,0.0,0.0,12301.911878729383,0.0,-0.0
CERH124,Ceramide 1 hydroxylase 24C ,cer1_24[c] + h[c] + nadph[c] + o2[c] --> cer2_24[c] + h2o[c] + nadp[c],0.0,0.0,-0.0,0.0,0.0,7536.021161017571,0.0,-0.0,0.0,0.0,16176.060699885564,0.0,-0.0,0.0,0.0,12301.911878729383,0.0,-0.0
CDPtn,CDP nuclear transport,cdp[c] <=> cdp[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
CDPDGPm_SC,CDP diacylglycerol serine O phosphatidyltransferae yeast specific mitochondrial,0.01 cdpdag_SC[m] + glyc3p[m] <=> cmp[m] + h[m] + 0.01 pgp_SC[m],0.0,0.0,-0.0,0.0,-611.8811824375317,611.8811824375317,0.0,-0.0,0.0,-1544.1180263337721,1544.1180263337721,0.0,-0.0,0.0,-1047.611320796095,1047.611320796095,0.0,-0.0
CBPSn,carbamoyl phosphate synthase glutamine hydrolysing nuclear,2.0 atp[n] + gln_L[n] + h2o[n] + hco3[n] --> 2.0 adp[n] + cbp[n] + glu_L[n] + 2.0 h[n] + pi[n],0.0,0.0,-0.0,0.0,0.0,5812.660964708978,0.0,-0.0,0.0,0.0,13809.185601358939,0.0,-0.0,0.0,0.0,8244.507216373608,0.0,-0.0
CBASPtn,N carbomoyl L aspartate transport diffusion,cbasp[n] <=> cbasp[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
CAT,catalase,2.0 h2o2[c] --> 2.0 h2o[c] + o2[c],0.0,0.0,71.72905881342001,0.0,0.0,434.83514958103626,0.0,71.72905881786116,0.0,0.0,1035.2060814445301,0.0,71.72905881630665,0.0,0.0,746.0971499734793,0.0,71.72905881552992
C8STI,C 8 sterol isomerase,fecost[c] --> epist[c],0.0,0.0,3.02453814523,0.0,0.0,20160.959290197738,0.0,3.0245381452708195,0.0,0.0,45425.46088726744,0.0,3.0245381452879023,0.0,0.0,32917.85974049657,0.0,3.024538145251211
C5STDS,C 5 sterol desaturase,epist[c] + h[c] + nadph[c] + o2[c] --> ergtrol[c] + 2.0 h2o[c] + nadp[c],0.0,0.0,3.02453814523,0.0,0.0,19770.701051502183,0.0,3.0245381452708195,0.0,0.0,37253.89944959616,0.0,3.0245381452879023,0.0,0.0,28119.706294833795,0.0,3.024538145251211
DESAT18,stearoyl CoA desaturase n C180CoA n C181CoA ,h[c] + nadph[c] + o2[c] + stcoa[c] --> 2.0 h2o[c] + nadp[c] + odecoa[c],0.0,0.0,3.42472959852,0.0,0.0,71511.87848269404,0.0,3.4247295987399187,0.0,0.0,174945.96505486648,0.0,3.4247295986232515,0.0,0.0,119015.19779160284,0.0,3.4247295986386175
C22STDS,C 22 sterol desaturase NADP ,ergtrol[c] + h[c] + nadph[c] + o2[c] --> ergtetrol[c] + 2.0 h2o[c] + nadp[c],0.0,0.0,3.02453814528,0.0,0.0,7274.867749131863,0.0,3.0245381452708195,0.0,0.0,18635.640820631103,0.0,3.0245381452879023,0.0,0.0,11947.582587075312,0.0,3.024538145251211
BTSr,biotin synthase,dtbt[c] + s[c] <=> btn[c] + 2.0 h[c],0.0,0.0,-0.0,0.0,-18434.65533562312,18434.65533562312,0.0,-0.0,0.0,-42887.6609040247,42887.6609040247,0.0,-0.0,0.0,-29619.25459894716,29619.25459894716,0.0,-0.0
CERS226,Ceramide 2 synthase 26C ,hexccoa[c] + psphings[c] --> cer2_26[c] + coa[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
CERS2_24,Ceramide 2 synthase 24C ,cer1_24[c] + h[c] + nadph[c] + o2[c] --> cer2__24[c] + h2o[c] + nadp[c],0.0,0.0,-0.0,0.0,0.0,17780.72046367098,0.0,-0.0,0.0,0.0,30181.278796144914,0.0,-0.0,0.0,0.0,25448.197144928752,0.0,-0.0
CERS2_26,Ceramide 2 synthase 26C ,cer1_26[c] + h[c] + nadph[c] + o2[c] --> cer2__26[c] + h2o[c] + nadp[c],0.0,0.0,-0.0,0.0,0.0,17780.72046367098,0.0,-0.0,0.0,0.0,30181.278796144914,0.0,-0.0,0.0,0.0,25448.197144928752,0.0,-0.0
CITtbm,citrate transport mitochondrial,cit[c] + pep[m] <=> cit[m] + pep[c],0.0,-9.937366542140001,-0.0,0.0,-4594.365579470813,4594.365579470813,-9.937366543009475,-0.0,0.0,-11471.280822275723,11471.280822275723,-9.93736654301287,-0.0,0.0,-7870.79009555356,7870.79009555356,-9.937366542850926,-0.0
DHFRi,dihydrofolate reductase irreversible ,dhf[c] + h[c] + nadph[c] --> nadp[c] + thf[c],0.0,0.0,6.45169698948,0.18779224229800565,0.0,1296.0947108401874,0.0,6.451696990188448,0.18779224232457747,0.0,3166.4559151647522,0.0,6.451696990272655,0.18779224229489228,0.0,2726.3299082364238,0.0,6.451696990080479
CMPtm,CMP transport diffusion mitochondrial,cmp[c] <=> cmp[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
CMPN,CMP nucleosidase,cmp[c] + h2o[c] --> csn[c] + r5p[c],0.0,0.0,22.72461384709,0.0,0.0,inf,0.0,22.724613847535114,0.0,0.0,inf,0.0,22.724613847529305,0.0,0.0,inf,0.0,22.724613847473258
CLPNSm_SC,cardiolipin synthase yeast specific mitochondrial,0.01 cdpdag_SC[m] + 0.01 pg_SC[m] --> 0.01 clpn_SC[m] + cmp[m] + h[m],0.0,0.0,-0.0,0.0,0.0,5443.009033875583,0.0,-0.0,0.0,0.0,15533.885285556637,0.0,-0.0,0.0,0.0,9834.309207983764,0.0,-0.0
CITtcp,citrateisocitrate antiport into peroxisome,cit[c] + icit[x] <=> cit[x] + icit[c],0.0,-86.07487057164,-0.0,0.0,-inf,inf,-86.0748705814418,-0.0,0.0,-inf,inf,-86.07487058148001,-0.0,0.0,-inf,inf,-86.07487057993288,-0.0
CITtcm,citrate transport mitochondrial,cit[c] + icit[m] <=> cit[m] + icit[c],0.0,-9524.65481018518,10000.0,0.0,-4594.365579470813,4594.365579470813,-4594.365579470813,4594.365579470813,0.0,-11471.280822275723,11471.280822275723,-11471.280822275723,11471.280822275723,0.0,-7870.79009555356,7870.79009555356,-7870.79009555356,7870.79009555356
