reaction_id,reaction_name,full_reaction,glycerol_pfba_flux,glycerol_pfba_LB,glycerol_pfba_UB,glycerol_1_eflux2_flux,glycerol_1_trans_LB,glycerol_1_trans_UB,glycerol_1_eflux2_LB,glycerol_1_eflux2_UB,glycerol_2_eflux2_flux,glycerol_2_trans_LB,glycerol_2_trans_UB,glycerol_2_eflux2_LB,glycerol_2_eflux2_UB,glycerol_3_eflux2_flux,glycerol_3_trans_LB,glycerol_3_trans_UB,glycerol_3_eflux2_LB,glycerol_3_eflux2_UB
RNTR2,ribonucleoside triphosphate reductase GTP ,gtp[c] + trdrd[c] --> dgtp[c] + h2o[c] + trdox[c],0.0,0.0,11.811415242816,0.0,0.0,inf,0.0,0.01302062966539726,0.0,0.0,inf,0.0,0.013006001975459544,0.0,0.0,inf,,
RNTR1,ribonucleoside triphosphate reductase ATP ,atp[c] + trdrd[c] --> datp[c] + h2o[c] + trdox[c],0.0,0.0,11.812863648586,0.012083072379370008,0.0,inf,0.0,0.014210420790163235,0.012081381953934633,0.0,inf,0.0,0.014194460111212797,0.0,0.0,inf,,
RNDR4n,ribonucleoside diphosphate reductase UDP nuclear,trdrd[n] + udp[n] --> dudp[n] + h2o[n] + trdox[n],0.0,0.0,-0.0,0.0,0.0,663.9602594988019,0.0,-0.0,0.0,0.0,682.807898072278,0.0,-0.0,0.0,0.0,1226.7138046192106,,
RNDR3,ribonucleoside diphosphate reductase CDP ,cdp[c] + trdrd[c] --> dcdp[c] + h2o[c] + trdox[c],0.0,0.0,6.41976232763,0.0,0.0,663.9602594988019,0.0,0.5202094322441445,0.0,0.0,682.807898072278,0.0,0.5202094323774905,0.0,0.0,1226.7138046192106,,
RBFSb,riboflavin synthase,2.0 dmlz[c] --> 4r5au[c] + ribflv[c],0.0,0.0,-0.0,0.0,0.0,922.2479966107312,0.0,-0.0,0.0,0.0,945.2749340412915,0.0,-0.0,0.0,0.0,2082.4435108855073,,
RNDR2n,ribonucleoside diphosphate reductase GDP nuclear,gdp[n] + trdrd[n] --> dgdp[n] + h2o[n] + trdox[n],0.0,0.0,-0.0,0.0,0.0,663.9602594988019,0.0,-0.0,0.0,0.0,682.807898072278,0.0,-0.0,0.0,0.0,1226.7138046192106,,
RNDR1n,ribonucleoside diphosphate reductase nuclear,adp[n] + trdrd[n] --> dadp[n] + h2o[n] + trdox[n],0.0,0.0,-0.0,0.0,0.0,663.9602594988019,0.0,-0.0,0.0,0.0,682.807898072278,0.0,-0.0,0.0,0.0,1226.7138046192106,,
RIBt2,ribose transport in via proton symporter,h[e] + rib_D[e] --> h[c] + rib_D[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
RIBFLVtm,Riboflavin reversible mitochondrial transport,ribflv[c] <=> ribflv[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
RIBFLVt2,riboflavin transport in via proton symport,h[e] + ribflv[e] --> h[c] + ribflv[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
RBK,ribokinase,atp[c] + rib_D[c] --> adp[c] + h[c] + r5p[c],0.0,0.0,345.360172936596,0.0,0.0,353.8874479562142,0.0,10.166313626461122,0.0,0.0,290.4033591098265,0.0,10.166313629305066,0.0,0.0,551.4393784037936,,
PUNP3m,purine nucleoside phosphorylase Guanosine mitochondrial,gsn[m] + pi[m] <=> gua[m] + r1p[m],0.0,0.0,-0.0,0.0,-425.1659365085276,425.1659365085276,0.0,-0.0,0.0,-401.284641679033,401.284641679033,0.0,-0.0,0.0,-753.5180293558609,753.5180293558609,,
PUNP3,purine nucleoside phosphorylase Guanosine ,gsn[c] + pi[c] <=> gua[c] + r1p[c],0.0,-345.360172935824,172.680086468121,0.0,-135.81626381022275,135.81626381022275,-10.166313626474786,-0.0,0.0,-104.92921372133566,104.92921372133566,-10.166313629357866,-0.0,1.0420901639126807,-258.0041564153812,258.0041564153812,,
PUNP2,purine nucleoside phosphorylase Deoxyadenosine ,dad_2[c] + pi[c] <=> 2dr1p[c] + ade[c],0.0,0.0,12.198573246775,0.0,-425.1659365085276,425.1659365085276,0.0,-0.0,0.0,-401.284641679033,401.284641679033,0.0,-0.0,0.0,-753.5180293558609,753.5180293558609,,
PPBNGS,porphobilinogen synthase,2.0 5aop[c] --> 2.0 h2o[c] + h[c] + ppbng[c],0.0,0.0,-0.0,0.0,0.0,788.0258204039148,0.0,-0.0,0.0,0.0,893.4823349537703,0.0,-0.0,0.0,0.0,1567.650969912643,,
PPPGOm,protoporphyrinogen oxidase mitochondrial,3.0 o2[m] + 2.0 pppg9[m] --> 6.0 h2o[m] + 2.0 ppp9[m],0.0,0.0,-0.0,0.0,0.0,236.8814178661866,0.0,-0.0,0.0,0.0,264.1470554018802,0.0,-0.0,0.0,0.0,499.68223359613046,,
PPPG9tm,protoporphyrinogen IX mitochondrial transport,pppg9[c] <=> pppg9[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
PPND,prephenate dehydrogenase,nad[c] + pphn[c] --> 34hpp[c] + co2[c] + nadh[c],0.0,0.0,26.295369544219,0.0,0.0,inf,0.0,0.8803887604219877,0.0,0.0,inf,0.0,0.8803887606357572,0.0,0.0,inf,,
PPNCL2,phosphopantothenate cysteine ligase,4ppan[c] + ctp[c] + cys_L[c] --> 4ppcys[c] + cmp[c] + h[c] + ppi[c],0.0,0.0,6.491284e-05,0.0,0.0,379.25621353042413,0.0,2.103445048962005e-05,0.0,0.0,408.29272274184865,0.0,2.1023163175954386e-05,0.0,0.0,762.896840831075,,
PPCK,phosphoenolpyruvate carboxykinase,atp[c] + oaa[c] --> adp[c] + co2[c] + pep[c],0.0,0.0,345.360172936653,0.0,0.0,3009.090850910059,0.0,10.166313626165076,0.0,0.0,3666.522410843653,0.0,10.166313628906662,0.0,0.0,5901.96448416646,,
PPCDC,phosphopantothenoylcysteine decarboxylase,4ppcys[c] + h[c] --> co2[c] + pan4p[c],0.0,0.0,6.2108579e-05,0.0,0.0,75.42311632116997,0.0,2.103445048962005e-05,0.0,0.0,105.5532209392576,0.0,2.1023163175954386e-05,0.0,0.0,160.91608947751646,,
PPAm,inorganic diphosphatase,h2o[m] + ppi[m] --> h[m] + 2.0 pi[m],0.0,0.0,107.252114631783,0.0,0.0,4798.385867693563,0.0,5.965456964691736,4.20100732782317,0.0,5153.051605599391,0.0,9.823228697916123,6.913584801831622,0.0,9058.976635739928,,
PROTRS,Prolyl tRNA synthetase,atp[c] + pro_L[c] + trnapro[c] --> amp[c] + ppi[c] + protrna[c],0.0,0.0,-0.0,0.0,0.0,1734.0484949854495,0.0,-0.0,0.0,0.0,1585.554340184428,0.0,-0.0,0.0,0.0,2939.4758298566944,,
POLYAO2,poylamine oxidase,N1sprm[c] + h2o[c] + o2[c] --> N1aspmd[c] + aproa[c] + h2o2[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
POLYAO,polyamine oxidase,N1aspmd[c] + h2o[c] + o2[c] --> aproa[c] + aprut[c] + h2o2[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
PNTOt2,Pantothenate reversible transport via proton symport,h[e] + pnto_R[e] <=> h[c] + pnto_R[c],0.0,-11.514804203094,-0.0,0.0,-86.94609242579317,86.94609242579317,-0.2734018151981733,-0.0,0.0,-97.82513154807049,97.82513154807049,-0.2734018152585391,-0.0,0.0,-171.16330942265782,171.16330942265782,,
PNTK,pantothenate kinase,atp[c] + pnto_R[c] --> 4ppan[c] + adp[c] + h[c],0.0,0.0,6.568008e-05,0.0,0.0,448.5762515985526,0.0,2.103445048962005e-05,0.0,0.0,543.6062879204604,0.0,2.1023163175954386e-05,0.0,0.0,1044.4348667814843,,
PMPK,phosphomethylpyrimidine kinase,4ampm[c] + atp[c] --> 2mahmp[c] + adp[c],0.0,0.0,115.12005764555,0.0,0.0,75.33202560097533,0.0,3.388771208903874,0.0,0.0,64.36874455640948,0.0,3.3887712099075573,0.0,0.0,114.80359972438033,,
PMDPHT,pyrimidine phosphatase,5aprbu[c] + h2o[c] --> 4r5au[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
PRO1xm,proline oxidase NAD mitochondrial,nad[m] + pro_L[m] --> 1pyr5c[m] + 2.0 h[m] + nadh[m],0.0,0.0,221.073024126667,0.0,0.0,1499.1710729635454,0.0,6.594213032172696,0.0,0.0,1494.593288033499,0.0,6.594213033939162,0.0,0.0,3538.2434698715224,,
PROt2r,L proline reversible transport via proton symport,h[e] + pro_L[e] <=> h[c] + pro_L[c],0.0,-18.582091438851,-0.0,0.0,-4007.308508163128,4007.308508163128,-0.36635364419277605,-0.0,0.0,-3981.3100520076596,3981.3100520076596,-0.36635364432328194,-0.0,0.0,-9994.078876157571,9994.078876157571,,
PUNP1m,purine nucleoside phosphorylase Adenosine mitochondrial,adn[m] + pi[m] <=> ade[m] + r1p[m],0.0,0.0,-0.0,0.0,-425.1659365085276,425.1659365085276,0.0,-0.0,0.0,-401.284641679033,401.284641679033,0.0,-0.0,0.0,-753.5180293558609,753.5180293558609,,
PStv_SC,phosphatidylserine vacuolar transport yeast specific,ps_SC[c] <=> ps_SC[v],0.0,0.0,0.006160318597,0.0,-inf,inf,0.0,0.0017604038140501916,0.0,-inf,inf,0.0,0.001759286772155947,0.0,-inf,inf,,
PUNP1,purine nucleoside phosphorylase Adenosine ,adn[c] + pi[c] <=> ade[c] + r1p[c],0.0,-345.360172936671,172.880492314604,0.0,-425.1659365085276,425.1659365085276,-10.166313626442903,2.8421871760123354,0.0,-401.284641679033,401.284641679033,-10.166313629631471,2.842187176808973,0.0,-753.5180293558609,753.5180293558609,,
PTRCt2,putrescine transport in via proton symport,h[e] + ptrc[e] --> h[c] + ptrc[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
PTPATim,panthetheine phosphate adenylyltransferase,atp[m] + h[m] + pan4p[m] --> dpcoa[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,152.62250168613562,0.0,-0.0,0.0,0.0,160.65785833728748,0.0,-0.0,0.0,0.0,338.6793032716213,,
PTPATi,pantetheine phosphate adenylyltransferase,atp[c] + h[c] + pan4p[c] --> dpcoa[c] + ppi[c],0.0,0.0,6.5680079e-05,0.0,0.0,152.62250168613562,0.0,2.103445048962005e-05,0.0,0.0,160.65785833728748,0.0,2.1023163175954386e-05,0.0,0.0,338.6793032716213,,
PTD4INOtn_SC,phosphatidyl 1D myo 4 inositol nuclear transport yeast specific,ptd4ino_SC[c] <=> ptd4ino_SC[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
PTD1INOtn_SC,phosphatidyl 1D myo insoitol nuclear transport yeast specific,ptd1ino_SC[c] <=> ptd1ino_SC[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
PStg_SC,phosphatidylserine Golgi transport yeast specific,ps_SC[c] <=> ps_SC[g],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
PROtm,L proline transport mitochondrial,pro_L[c] <=> pro_L[m],0.0,0.0,221.073024126667,0.0,-inf,inf,0.0,6.594213032172696,0.0,-inf,inf,0.0,6.594213033939162,0.0,-inf,inf,,
PSPHS,Phytosphingosine synthesis,h[c] + nadph[c] + o2[c] + sphgn[c] --> h2o[c] + nadp[c] + psphings[c],0.0,0.0,-0.0,0.0,0.0,490.47798288809145,0.0,-0.0,0.0,0.0,700.6161040606657,0.0,-0.0,0.0,0.0,1125.4573770256952,,
PSPHPL,phytosphingosine phosphate lyase,psph1p[c] --> 2hhxdal[c] + ethamp[c],0.0,0.0,-0.0,0.0,0.0,172.43473332847194,0.0,-0.0,0.0,0.0,157.72982446857685,0.0,-0.0,0.0,0.0,354.31065573031145,,
PSERSm_SC,phosphatidylserine synthase yeast specific mitochondrial,0.01 cdpdag_SC[m] + ser_L[m] <=> cmp[m] + h[m] + 0.01 ps_SC[m],0.0,0.0,-0.0,0.0,-1297.0407648516175,1297.0407648516175,0.0,-0.0,0.0,-1542.305839926915,1542.305839926915,0.0,-0.0,0.0,-2756.241642702048,2756.241642702048,,
PSERDv_SC,phosphatidylserine decarboxylase yeast specific vacuolar,h[v] + 0.01 ps_SC[v] --> co2[v] + 0.01 pe_SC[v],0.0,0.0,0.616031859699,0.0,0.0,663.550351257926,0.0,0.17604038120461957,0.0,0.0,652.3275455045525,0.0,0.17592867698519202,0.0,0.0,1173.654047106657,,
PSERDg_SC,phosphatidylserine decarboxylase yeast specific Golgi,h[g] + 0.01 ps_SC[g] --> co2[g] + 0.01 pe_SC[g],0.0,0.0,-0.0,0.0,0.0,663.550351257926,0.0,-0.0,0.0,0.0,652.3275455045525,0.0,-0.0,0.0,0.0,1173.654047106657,,
PRPPtm,PRPP reversible transport mitochondrial,prpp[c] <=> prpp[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
SBPP1,sphingoid base phosphate phosphatase sphinganine 1 phosphatase ,h2o[c] + sph1p[c] --> pi[c] + sphgn[c],0.0,0.0,345.360172936592,0.0,0.0,347.2833707421021,0.0,10.166313626461122,0.0,0.0,357.84413920062093,0.0,10.166313629852274,0.0,0.0,655.5615539480689,,
SBPP2,sphingoid base phosphate phosphatase phytosphingosine 1 phosphate ,h2o[c] + psph1p[c] --> pi[c] + psphings[c],0.0,0.0,345.360172936613,0.0,0.0,347.2833707421021,0.0,10.166313626461122,0.0,0.0,357.84413920062093,0.0,10.166313629857072,0.0,0.0,655.5615539480689,,
SBTD_L,L sorbitol dehydrogenase L sorbose producing ,nad[c] + sbt_L[c] --> h[c] + nadh[c] + srb_L[c],0.0,0.0,-0.0,0.0,0.0,2006.3642030073547,0.0,-0.0,0.0,0.0,2758.1119032149804,0.0,-0.0,0.0,0.0,5148.359613963606,,
TMN,thiaminase,h2o[c] + thm[c] --> 4ahmmp[c] + 4mhetz[c] + h[c],0.0,0.0,115.120057645467,0.0,0.0,inf,0.0,3.388771208676147,0.0,0.0,inf,0.0,3.3887712097539553,0.0,0.0,inf,,
TREt2,trehalose transport in via proton symporter,h[e] + tre[e] --> h[c] + tre[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
TREHv,alpha alpha trehalase vacuolar ,h2o[v] + tre[v] --> 2.0 glc_D[v],0.0,0.0,0.616031859697,0.0,0.0,44.45227145498907,0.0,0.17604038120461957,0.0,0.0,29.520341463230302,0.0,0.17592867698519202,0.0,0.0,84.32246242993443,,
TREH,alpha alpha trehalase,h2o[c] + tre[c] --> 2.0 glc_D[c],0.0,0.0,115.120057645612,0.0,0.0,44.45227145498907,0.0,3.388771208644265,0.0,0.0,29.520341463230302,0.0,3.3887712099267575,0.0,0.0,84.32246242993443,,
TRDRm,thioredoxin reductase NADPH ,h[m] + nadph[m] + trdox[m] --> nadp[m] + trdrd[m],0.0,0.0,-0.0,0.0,0.0,1471.7527661849556,0.0,-0.0,0.0,0.0,1475.6810692749416,0.0,-0.0,0.0,0.0,2619.4673086885086,,
TMPPP,thiamine phosphate diphosphorylase,2mahmp[c] + 4mpetz[c] + h[c] --> ppi[c] + thmmp[c],0.0,0.0,115.120057645467,0.0,0.0,123.92892482482097,0.0,3.388771208676147,0.0,0.0,120.8173975007328,0.0,3.3887712097539553,0.0,0.0,238.9860109239748,,
TMPKr,thiamine phosphate kinase,atp[c] + thmmp[c] <=> adp[c] + thmpp[c],0.0,-345.360172936401,-0.0,0.0,-inf,inf,-10.16631362602844,-0.0,0.0,-inf,inf,-10.166313629266666,-0.0,0.0,-inf,inf,,
TMDPPK,thiamine diphosphate kinase,atp[c] + thmpp[c] --> adp[c] + thmtp[c],0.0,0.0,-0.0,0.0,0.0,70.27649063017226,0.0,-0.0,0.0,0.0,78.86491223428843,0.0,-0.0,0.0,0.0,166.30022199106529,,
TRPO2,L Tryptophanoxygen 2 3 oxidoreductase decyclizing ,o2[c] + trp_L[c] --> Lfmkynr[c],0.0,0.0,69.709573836307,44.83529172216972,0.0,263.2066360024404,42.25197144408486,55.64073817624602,43.992186858665015,0.0,295.6354196293259,41.217103266264076,55.640738177336964,16.809137445081575,0.0,622.8225546318122,,
TMDPP,thymidine phosphorylase,pi[c] + thymd[c] <=> 2dr1p[c] + thym[c],0.0,0.0,35.738981269639,0.0,-425.1659365085276,425.1659365085276,0.0,-0.0,0.0,-401.284641679033,401.284641679033,0.0,-0.0,1.0420901639126807,-753.5180293558609,753.5180293558609,,
TMDPK,thiamine diphosphokinase,atp[c] + thm[c] --> amp[c] + h[c] + thmpp[c],0.0,0.0,345.360172936382,0.0,0.0,70.27649063017226,0.0,10.16631362602844,0.0,0.0,78.86491223428843,0.0,10.166313629266666,0.0,0.0,166.30022199106529,,
TMDK1,thymidine kinase ATPthymidine ,atp[c] + thymd[c] --> adp[c] + dtmp[c] + h[c],0.0,0.0,345.360172936382,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
THZPSN2_SC,thiazole phosphate synthesis ribose 5 phosphate yeast specifc,achms[c] + cys_L[c] + gly[c] + h[c] + r5p[c] --> 4abut[c] + 4mpetz[c] + ac[c] + co2[c] + 3.0 h2o[c] + nh4[c] + pyr[c],0.0,0.0,-0.0,0.0,0.0,0.7287257615571978,0.0,-0.0,0.0,0.0,0.9600111044952944,0.0,-0.0,0.0,0.0,7.90251707633783,,
THZPSN1_SC,thiazole phosphate synthesis xylulose 5 phosphate yeast specific,achms[c] + cys_L[c] + gly[c] + h[c] + xu5p_D[c] --> 4abut[c] + 4mpetz[c] + ac[c] + co2[c] + 3.0 h2o[c] + nh4[c] + pyr[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
THYMt3r,thymine reversible transport via proton antiport,h[e] + thym[c] <=> h[c] + thym[e],0.0,0.0,35.738981269634,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,1.0420901639126807,-inf,inf,,
TREt2v,trehalose vacuolar transport via proton symport,h[c] + tre[c] <=> h[v] + tre[v],0.0,0.0,0.616031859697,0.0,-inf,inf,0.0,0.17604038120461957,0.0,-inf,inf,0.0,0.17592867698519202,0.0,-inf,inf,,
TRPTRS,Tryptophanyl tRNA synthetase,atp[c] + trnatrp[c] + trp_L[c] --> amp[c] + ppi[c] + trptrna[c],0.0,0.0,-0.0,0.0,0.0,182.13589502920215,0.0,-0.0,0.0,0.0,213.41046852930393,0.0,-0.0,0.0,0.0,382.1865676149757,,
THRTRSm,threonyl tRNA synthetase mitochondrial,atp[m] + thr_L[m] + trnathr[m] --> amp[m] + ppi[m] + thrtrna[m],0.0,0.0,-0.0,0.0,0.0,66.45068038199697,0.0,-0.0,0.0,0.0,54.86463462190606,0.0,-0.0,0.0,0.0,138.68483264737927,,
TYRTRSm,tyrosyl tRNA synthetase mitochondrial,atp[m] + trnatyr[m] + tyr_L[m] --> amp[m] + ppi[m] + tyrtrna[m],0.0,0.0,-0.0,0.0,0.0,81.98164817518476,0.0,-0.0,0.0,0.0,97.82513154807049,0.0,-0.0,0.0,0.0,175.15798838432312,,
UMPKn,UMP kinase nuclear,atp[n] + ump[n] <=> adp[n] + udp[n],0.0,0.0,-0.0,0.0,-980.7737843357936,980.7737843357936,0.0,-0.0,0.0,-871.1140762190299,871.1140762190299,0.0,-0.0,0.0,-1481.8522130838319,1481.8522130838319,,
UGLYCHr,Ureidoglycolate hydrolase,h2o[c] + 2.0 h[c] + urdglyc[c] <=> co2[c] + glx[c] + 2.0 nh4[c],0.0,0.0,-0.0,0.0,-129.62209483698658,129.62209483698658,0.0,-0.0,0.0,-128.20948300534656,128.20948300534656,0.0,-0.0,0.0,-317.75065914637497,317.75065914637497,,
UDPG4E,UDPglucose 4 epimerase,udpg[c] <=> udpgal[c],0.0,0.0,-0.0,0.0,-1080.928031189811,1080.928031189811,0.0,-0.0,0.0,-1226.9421921002108,1226.9421921002108,0.0,-0.0,0.0,-1919.1827185391871,1919.1827185391871,,
TYRt2r,L tyrosine reversible transport via proton symport,h[e] + tyr_L[e] <=> h[c] + tyr_L[c],0.0,-10.610318072335,-0.0,0.0,-3892.1242924769936,3892.1242924769936,-0.21070080054140825,-0.0,0.0,-3852.716564560515,3852.716564560515,-0.2107008006152429,-0.0,0.0,-9661.478432175441,9661.478432175441,,
TYRt2p,tyrosine peroxisomal transport via proton symport,h[c] + tyr_L[c] <=> h[x] + tyr_L[x],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
TYRt2m,tyrosine mitochondrial transport via proton symport,h[m] + tyr_L[m] --> h[c] + tyr_L[c],0.0,0.0,1000.0,0.0,0.0,inf,0.0,614.9839271591162,0.3139930513681481,0.0,inf,0.0,518.6113172220722,0.3684744205837061,0.0,inf,,
TYRTRS,tyrosyl tRNA synthetase,atp[c] + trnatyr[c] + tyr_L[c] --> amp[c] + ppi[c] + tyrtrna[c],0.0,0.0,-0.0,0.0,0.0,1191.8309830267972,0.0,-0.0,0.0,0.0,1273.0707256712099,0.0,-0.0,0.0,0.0,1961.2136884836652,,
TRPTRSm,Tryptophanyl tRNA synthetase mitochondrial,atp[m] + trnatrp[m] + trp_L[m] --> amp[m] + ppi[m] + trptrna[m],0.0,0.0,-0.0,0.0,0.0,182.13589502920215,0.0,-0.0,0.0,0.0,213.41046852930393,0.0,-0.0,0.0,0.0,382.1865676149757,,
TYRTAp,tyrosine transaminase peroxisomal,akg[x] + tyr_L[x] <=> 34hpp[x] + glu_L[x],0.0,0.0,-0.0,0.0,-2385.164962936806,2385.164962936806,0.0,-0.0,0.0,-2855.2170264346796,2855.2170264346796,0.0,-0.0,0.0,-4778.24392408062,4778.24392408062,,
TYRTAm,tyrosine transaminase mitochondrial,akg[m] + tyr_L[m] <=> 34hpp[m] + glu_L[m],0.0,-1000.0,-0.0,0.0,-1816.1667792409262,1816.1667792409262,-614.9839271591162,-0.0,-0.3139930513681481,-1902.5020063335496,1902.5020063335496,-518.6113172220722,-0.0,-0.3684744205837061,-3173.6855941960694,3173.6855941960694,,
TYRTAi,tyrosine transaminase irreversible,34hpp[c] + glu_L[c] --> akg[c] + tyr_L[c],0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
TTDCAt,Tetradecanoate n C140 transport in via uniport,ttdca[e] --> ttdca[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
TRPt2r,L tryptophan reversible transport via proton symport,h[e] + trp_L[e] <=> h[c] + trp_L[c],0.0,-8.824158999856,-0.0,0.0,-3892.1242924769936,3892.1242924769936,-0.1978844501417393,-0.0,0.0,-3852.716564560515,3852.716564560515,-0.1978844502158924,-0.0,0.0,-9661.478432175441,9661.478432175441,,
TRPt2m,tryptophan mitochondrial transport via proton symport,h[c] + trp_L[c] <=> h[m] + trp_L[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
THRt2r,L threonine reversible transport via proton symport,h[e] + thr_L[e] <=> h[c] + thr_L[c],0.0,-24.388995013469,-0.0,0.0,-3892.1242924769936,3892.1242924769936,-0.5067321433511014,-0.0,0.0,-3852.716564560515,3852.716564560515,-0.5067321435170327,-0.0,0.0,-9661.478432175441,9661.478432175441,,
THRTRS,Threonyl tRNA synthetase,atp[c] + thr_L[c] + trnathr[c] --> amp[c] + ppi[c] + thrtrna[c],0.0,0.0,-0.0,0.0,0.0,1275.9077177664587,0.0,-0.0,0.0,0.0,1324.9113253139556,0.0,-0.0,0.0,0.0,2080.8803756396383,,
SBT_Dt,D sorbitol transport via passive diffusion,sbt_D[e] <=> sbt_D[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
SHSL4r,O succinylhomoserine lyase elimination reversible,h2o[c] + suchms[c] <=> 2obut[c] + h[c] + nh4[c] + succ[c],0.0,-1000.0,-0.0,0.0,-662.1384450949089,662.1384450949089,-554.7595261083269,-0.0,0.0,-650.3595227403372,650.3595227403372,-604.8043943939732,-0.0,0.0,-1257.6291461486203,1257.6291461486203,,
SPRMS,spermine synthase,ametam[c] + spmd[c] --> 5mta[c] + h[c] + sprm[c],0.0,0.0,-0.0,0.0,0.0,59.48224028710628,0.0,-0.0,0.0,0.0,42.76849470526536,0.0,-0.0,0.0,0.0,90.40132171942506,,
SPMS,spermidine synthase,ametam[c] + ptrc[c] --> 5mta[c] + h[c] + spmd[c],0.0,0.0,-0.0,0.0,0.0,1101.5600793138992,0.0,-0.0,0.0,0.0,1136.7011482776531,0.0,-0.0,0.0,0.0,2055.0018032358066,,
SPMDt2,spermidine transport in via proton symport,h[e] + spmd[e] --> h[c] + spmd[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
SPMDAT1,Spermidine acetyltransferase,accoa[c] + spmd[c] --> N1aspmd[c] + coa[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
SLCBK2,sphingolipid long chain base kinase phytosphingosine ,atp[c] + psphings[c] --> adp[c] + h[c] + psph1p[c],0.0,0.0,345.360172935831,0.0,0.0,133.9033586861351,0.0,10.166313626524884,0.0,0.0,131.04151576360766,0.0,10.16631362868586,0.0,0.0,264.1698565518646,,
SLCBK1,sphingolipid long chain base kinase sphinganine ,atp[c] + sphgn[c] --> adp[c] + h[c] + sph1p[c],0.0,0.0,345.360172935787,0.0,0.0,133.9033586861351,0.0,10.166313626524884,0.0,0.0,131.04151576360766,0.0,10.166313628177054,0.0,0.0,264.1698565518646,,
SHSL1,O succinylhomoserine lyase L cysteine ,cys_L[c] + suchms[c] --> cyst_L[c] + h[c] + succ[c],0.0,0.0,1000.0,0.0,0.0,662.1384450949089,0.0,554.7595261083269,0.0,0.0,650.3595227403372,0.0,604.8043943939732,0.0,0.0,1257.6291461486203,,
SRB_Lt,L sorbose reversible transport,srb_L[e] <=> srb_L[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
SFGTH,S Formylglutathione hydralase,Sfglutth[c] + h2o[c] <=> for[c] + gthrd[c] + h[c],0.0,0.0,-0.0,0.0,-404.9437966253154,404.9437966253154,0.0,-0.0,0.0,-409.7807399538164,409.7807399538164,0.0,-0.0,0.0,-794.5069091364263,794.5069091364263,,
