reaction_id,reaction_name,full_reaction,glucose_pfba_flux,glucose_pfba_LB,glucose_pfba_UB,glucose_1_eflux2_flux,glucose_1_trans_LB,glucose_1_trans_UB,glucose_1_eflux2_LB,glucose_1_eflux2_UB,glucose_2_eflux2_flux,glucose_2_trans_LB,glucose_2_trans_UB,glucose_2_eflux2_LB,glucose_2_eflux2_UB,glucose_3_eflux2_flux,glucose_3_trans_LB,glucose_3_trans_UB,glucose_3_eflux2_LB,glucose_3_eflux2_UB
ECOAHDC14p,"3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanedioyl-CoA), peroxisomal",2-ene-C14DC-coa[x] + h2o[x] <=> hydroxy-C14DC-coa[x],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
ECOAHDC12p,"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanedioyl-CoA), peroxisomal",2-ene-C12DC-coa[x] + h2o[x] <=> hydroxy-C12DC-coa[x],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
ECOAHDC10p,"3-hydroxyacyl-CoA dehydratase (3-hydroxydodecanedioyl-CoA), peroxisomal",2-ene-C10DC-coa[x] + h2o[x] <=> hydroxy-C10DC-coa[x],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
DDCAH,Dodecanoate hydroxylase,ddca[c] + h[c] + nadph[c] + o2[c] --> ddcaol[c] + h2o[c] + nadp[c],0.0,0.0,5.320211403242,0.0,0.0,2208.2815720437784,0.0,1.2407645676297199,0.0,0.0,3983.399795724125,0.0,1.26987657094529,0.0,0.0,3379.147463545498,0.0,2.3166854064536233
DDCAFAO,Fatty alcohol oxidase (dodecanoate),ddcaol[c] + o2[c] --> ddcaal[c] + h2o2[c],0.0,0.0,5.320211403242,0.0,0.0,8847.32615130602,0.0,1.2407645676297199,0.0,0.0,15324.373331785751,0.0,1.26987657094529,0.0,0.0,14171.125047106138,0.0,2.3166854064536233
UPPDC1,uroporphyrinogen decarboxylase uroporphyrinogen III ,4.0 h[c] + uppg3[c] --> 4.0 co2[c] + cpppg3[c],0.0,0.0,-0.0,0.0,0.0,3368.207534651377,0.0,-0.0,0.0,0.0,5463.617770236065,0.0,-0.0,0.0,0.0,5355.979315476293,0.0,-0.0
UPP3S,uroporphyrinogen III synthase,hmbil[c] --> h2o[c] + uppg3[c],0.0,0.0,-0.0,0.0,0.0,596.6985342795125,0.0,-0.0,0.0,0.0,1094.0959859096054,0.0,-0.0,0.0,0.0,941.0493352170349,0.0,-0.0
UPP3MT,uroporphyrinogen methyltransferase,2.0 amet[c] + uppg3[c] --> 2.0 ahcys[c] + dscl[c] + h[c],0.0,0.0,-0.0,0.0,0.0,755.5341461580977,0.0,-0.0,0.0,0.0,1465.3220677128031,0.0,-0.0,0.0,0.0,1234.0112856746218,0.0,-0.0
UMPtn,UMP nuclear transport,ump[c] <=> ump[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PYRt2p,pyruvate peroxisomal transport via proton symport,h[c] + pyr[c] <=> h[x] + pyr[x],0.0,-33.765835650668,-0.0,0.0,-inf,inf,-28.240843316752645,-0.0,0.0,-inf,inf,-27.98791597609812,-0.0,0.0,-inf,inf,-28.587893522777758,-0.0
PYRt2,pyruvate transport in via proton symport,h[e] + pyr[e] --> h[c] + pyr[c],0.0,0.0,-0.0,0.0,0.0,4.3613865330646,0.0,-0.0,0.0,0.0,7.029529051277867,0.0,-0.0,0.0,0.0,6.282479750219136,0.0,-0.0
PYRDC,pyruvate decarboxylase,h[c] + pyr[c] --> acald[c] + co2[c],0.0,0.0,142.986247290332,0.0,0.0,683.2162717842591,0.0,7.444587405646463,0.0,0.0,1207.9074086445803,0.0,7.6192594256550015,0.0,0.0,1228.2247911678412,0.0,19.36570435840405
PYR5CDm,D1 pyrroline 5 carboxylate dehydrogenase mitochondrial,glu5sa[m] + h2o[m] + nadp[m] --> glu_L[m] + 2.0 h[m] + nadph[m],0.0,0.0,228.680172443206,0.0,0.0,617.9983289758745,0.0,223.21038873976815,2.636533120491747,0.0,965.3886563754938,0.0,217.31426146803616,2.6575271906103604,0.0,1305.4331607297447,0.0,221.93623763055714
PYNP2r,pyrimidine nucleoside phosphorylase uracil ,pi[c] + uri[c] <=> r1p[c] + ura[c],0.0,-13.728446588993,148.158156643181,0.0,-inf,inf,-6.273925170935657,-0.0,0.0,-inf,inf,-6.332149177619466,4.016873743587353,0.0,-inf,inf,-8.217576639856194,-0.0
PYDXO,pyridoxal oxidase,2.0 h2o[c] + nh4[c] + 0.5 o2[c] + pydx[c] <=> 2.0 h2o2[c] + pydam[c],0.0,0.0,-0.0,0.0,-1401.8307738019962,1401.8307738019962,0.0,-0.0,0.0,-2412.3000527635213,2412.3000527635213,0.0,-0.0,0.0,-2415.2828071302993,2415.2828071302993,0.0,-0.0
PYDXNO,pyridoxine oxidase,o2[c] + pydxn[c] <=> h2o2[c] + pydx[c],0.0,0.0,-0.0,0.0,-1401.8307738019962,1401.8307738019962,0.0,-0.0,0.0,-2412.3000527635213,2412.3000527635213,0.0,-0.0,0.0,-2415.2828071302993,2415.2828071302993,0.0,-0.0
PYDXNK,pyridoxine kinase,atp[c] + pydxn[c] --> adp[c] + h[c] + pdx5p[c],0.0,0.0,-0.0,0.0,0.0,350.2294813644666,0.0,-0.0,0.0,0.0,509.4734864783293,0.0,-0.0,0.0,0.0,663.4629273060367,0.0,-0.0
PYDXK,pyridoxal kinase,atp[c] + pydx[c] --> adp[c] + h[c] + pydx5p[c],0.0,0.0,-0.0,0.0,0.0,350.2294813644666,0.0,-0.0,0.0,0.0,509.4734864783293,0.0,-0.0,0.0,0.0,663.4629273060367,0.0,-0.0
PYDAMK,pyridoxamine kinase,atp[c] + pydam[c] --> adp[c] + h[c] + pyam5p[c],0.0,0.0,296.316313286363,0.0,0.0,350.2294813644666,0.0,199.5147298477272,0.0,0.0,509.4734864783293,0.0,211.18658345837727,0.0,0.0,663.4629273060367,0.0,215.3669708794512
PYAM5PO,pyridoxamine 5 phosphate oxidase,h2o[c] + o2[c] + pyam5p[c] --> h2o2[c] + nh4[c] + pydx5p[c],0.0,0.0,-0.0,0.0,0.0,1401.8307738019962,0.0,-0.0,0.0,0.0,2412.3000527635213,0.0,-0.0,0.0,0.0,2415.2828071302993,0.0,-0.0
PUNP7,purine nucleoside phosphorylase Xanthosine ,pi[c] + xtsn[c] <=> r1p[c] + xan[c],0.0,0.0,148.158156643182,0.0,-723.0773161445939,723.0773161445939,0.0,-0.0,0.0,-1205.5642322941544,1205.5642322941544,0.0,2.0084368717936765,0.0,-1266.9116401560325,1266.9116401560325,0.0,-0.0
PUNP6,purine nucleoside phosphorylase Deoxyinosine ,din[c] + pi[c] <=> 2dr1p[c] + hxan[c],0.0,0.0,-0.0,0.0,-723.0773161445939,723.0773161445939,0.0,-0.0,0.0,-1205.5642322941544,1205.5642322941544,0.0,-0.0,0.0,-1266.9116401560325,1266.9116401560325,0.0,-0.0
PUNP5,purine nucleoside phosphorylase Inosine ,ins[c] + pi[c] <=> hxan[c] + r1p[c],0.0,0.0,148.158156643182,0.0,-723.0773161445939,723.0773161445939,0.0,-0.0,0.0,-1205.5642322941544,1205.5642322941544,0.0,2.0084368717936765,0.0,-1266.9116401560325,1266.9116401560325,0.0,-0.0
PUNP4,purine nucleoside phosphorylase Deoxyguanosine ,dgsn[c] + pi[c] <=> 2dr1p[c] + gua[c],0.0,0.0,8.089253426588,0.0,-723.0773161445939,723.0773161445939,0.0,-0.0,0.0,-1205.5642322941544,1205.5642322941544,0.0,2.0084368717936765,0.0,-1266.9116401560325,1266.9116401560325,0.0,-0.0
QULNtm,Quinolinate reversible mitochondrial transport,quln[c] <=> quln[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
ILETRSm,isoleucyl tRNA synthetase mitochondrial,atp[m] + ile_L[m] + trnaile[m] --> amp[m] + iletrna[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,327.91541073018254,0.0,-0.0,0.0,0.0,509.138746999697,0.0,-0.0,0.0,0.0,485.07356808270913,0.0,-0.0
RBFKm,riboflavin kinase mitochondrial,atp[m] + ribflv[m] --> adp[m] + fmn[m] + h[m],0.0,0.0,-0.0,0.0,0.0,618.201184163459,0.0,-0.0,0.0,0.0,843.2087466747118,0.0,-0.0,0.0,0.0,1118.4467239534858,0.0,-0.0
RNDR3,ribonucleoside diphosphate reductase CDP ,cdp[c] + trdrd[c] --> dcdp[c] + h2o[c] + trdox[c],0.0,0.0,6.384953323366,0.0,0.0,1503.8669331569495,0.0,3.8141345718709405,0.0,0.0,2473.3900076139125,0.0,3.8490689759242493,0.0,0.0,2152.741284936931,0.0,4.165617381091541
SAM24MT,S adenosyl methionine delta 24 sterol c methyltransferase,amet[c] + zymst[c] --> ahcys[c] + fecost[c] + h[c],0.0,0.0,2.155493370414,0.0,0.0,6472.196187474074,0.0,0.8823001053861259,0.0,0.0,11176.951191531809,0.0,0.892004106479769,0.0,0.0,9633.356054888647,0.0,1.2162948630672707
SADT,sulfate adenylyltransferase,atp[c] + h[c] + so4[c] --> aps[c] + ppi[c],0.0,0.0,296.316313285183,0.0,0.0,11846.844382522751,0.0,199.51472984716938,0.0,0.0,21034.86146751312,0.0,211.18658345700484,0.0,0.0,17542.171418342143,0.0,215.3669708765745
RNTR3,ribonucleoside triphosphate reductase CTP ,ctp[c] + trdrd[c] --> dctp[c] + h2o[c] + trdox[c],0.0,0.0,7.884462200572,0.0,0.0,inf,0.0,3.8467423761275255,0.0,0.0,inf,0.0,3.8248463231190857,0.0,0.0,inf,0.0,4.361267431527015
RNTR2,ribonucleoside triphosphate reductase GTP ,gtp[c] + trdrd[c] --> dgtp[c] + h2o[c] + trdox[c],0.0,0.0,7.938294195951,0.0,0.0,inf,0.0,0.06688271631217294,0.0,0.0,inf,0.0,2.068494593124777,0.0,0.0,inf,0.0,0.06390173579977095
RNDR4n,ribonucleoside diphosphate reductase UDP nuclear,trdrd[n] + udp[n] --> dudp[n] + h2o[n] + trdox[n],0.0,0.0,-0.0,0.0,0.0,1503.8669331569495,0.0,-0.0,0.0,0.0,2473.3900076139125,0.0,-0.0,0.0,0.0,2152.741284936931,0.0,-0.0
RNDR3n,ribonucleoside diphosphate reductase CDP nuclear,cdp[n] + trdrd[n] --> dcdp[n] + h2o[n] + trdox[n],0.0,0.0,-0.0,0.0,0.0,1503.8669331569495,0.0,-0.0,0.0,0.0,2473.3900076139125,0.0,-0.0,0.0,0.0,2152.741284936931,0.0,-0.0
RNDR2n,ribonucleoside diphosphate reductase GDP nuclear,gdp[n] + trdrd[n] --> dgdp[n] + h2o[n] + trdox[n],0.0,0.0,-0.0,0.0,0.0,1503.8669331569495,0.0,-0.0,0.0,0.0,2473.3900076139125,0.0,-0.0,0.0,0.0,2152.741284936931,0.0,-0.0
RBFSa,riboflavin synthase,4r5au[c] + db4p[c] --> dmlz[c] + 2.0 h2o[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,2726.880859103297,0.0,-0.0,0.0,0.0,4183.574003946228,0.0,-0.0,0.0,0.0,4633.824801030051,0.0,-0.0
RNDR1n,ribonucleoside diphosphate reductase nuclear,adp[n] + trdrd[n] --> dadp[n] + h2o[n] + trdox[n],0.0,0.0,-0.0,0.0,0.0,1503.8669331569495,0.0,-0.0,0.0,0.0,2473.3900076139125,0.0,-0.0,0.0,0.0,2152.741284936931,0.0,-0.0
RIBt2,ribose transport in via proton symporter,h[e] + rib_D[e] --> h[c] + rib_D[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
RIBFLVtm,Riboflavin reversible mitochondrial transport,ribflv[c] <=> ribflv[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
RIBFLVt2,riboflavin transport in via proton symport,h[e] + ribflv[e] --> h[c] + ribflv[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
RBK,ribokinase,atp[c] + rib_D[c] --> adp[c] + h[c] + r5p[c],0.0,0.0,296.316313285309,0.0,0.0,656.1351042417417,0.0,199.51472984671292,0.0,0.0,1141.461622136073,0.0,211.18658345861158,0.0,0.0,1037.7664576875136,0.0,215.36697087379696
RBFSb,riboflavin synthase,2.0 dmlz[c] --> 4r5au[c] + ribflv[c],0.0,0.0,-0.0,0.0,0.0,1214.189725286426,0.0,-0.0,0.0,0.0,2110.030303558573,0.0,-0.0,0.0,0.0,2259.3781122761766,0.0,-0.0
PUNP3m,purine nucleoside phosphorylase Guanosine mitochondrial,gsn[m] + pi[m] <=> gua[m] + r1p[m],0.0,0.0,-0.0,0.0,-723.0773161445939,723.0773161445939,0.0,-0.0,0.0,-1205.5642322941544,1205.5642322941544,0.0,-0.0,0.0,-1266.9116401560325,1266.9116401560325,0.0,-0.0
PUNP3,purine nucleoside phosphorylase Guanosine ,gsn[c] + pi[c] <=> gua[c] + r1p[c],0.0,-296.316313286363,148.158156643181,0.0,-350.33090895825876,350.33090895825876,-199.5147298477272,-0.0,0.0,-602.1963220594706,602.1963220594706,-211.18658345837727,2.0084368717936765,0.0,-583.6093031124618,583.6093031124618,-215.3669708794512,-0.0
PUNP2,purine nucleoside phosphorylase Deoxyadenosine ,dad_2[c] + pi[c] <=> 2dr1p[c] + ade[c],0.0,0.0,8.089253426558,0.0,-723.0773161445939,723.0773161445939,0.0,-0.0,0.0,-1205.5642322941544,1205.5642322941544,0.0,2.0084368717936765,0.0,-1266.9116401560325,1266.9116401560325,0.0,-0.0
PPCDC,phosphopantothenoylcysteine decarboxylase,4ppcys[c] + h[c] --> co2[c] + pan4p[c],0.0,0.0,0.000131564374,0.0,0.0,403.8846784805404,0.0,0.00010234251125924316,0.0,0.0,624.4564973885173,0.0,9.707851588802641e-05,0.0,0.0,643.4581891540231,0.0,0.00010004334830854943
PPPGOm,protoporphyrinogen oxidase mitochondrial,3.0 o2[m] + 2.0 pppg9[m] --> 6.0 h2o[m] + 2.0 ppp9[m],0.0,0.0,-0.0,0.0,0.0,315.13553391236536,0.0,-0.0,0.0,0.0,450.2245987604158,0.0,-0.0,0.0,0.0,452.8345272592162,0.0,-0.0
PPPG9tm,protoporphyrinogen IX mitochondrial transport,pppg9[c] <=> pppg9[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PPND,prephenate dehydrogenase,nad[c] + pphn[c] --> 34hpp[c] + co2[c] + nadh[c],0.0,0.0,28.891958325038,0.40619441461597355,0.0,inf,0.0,24.037876731300408,0.4005317904462092,0.0,inf,0.0,23.444562036585346,0.40372112748727945,0.0,inf,0.0,23.885811187592925
PPNCL2,phosphopantothenate cysteine ligase,4ppan[c] + ctp[c] + cys_L[c] --> 4ppcys[c] + cmp[c] + h[c] + ppi[c],0.0,0.0,0.000130918229,0.0,0.0,665.3650152768319,0.0,0.00010234251125924316,0.0,0.0,1066.3126091831261,0.0,9.707851588802641e-05,0.0,0.0,1305.102503900786,0.0,0.00010004336484139088
PPM,phosphopentomutase,r1p[c] <=> r5p[c],0.0,-296.316313285717,149.083569270664,0.0,-1654.994047907327,1654.994047907327,-199.5147298477475,51.26680140364681,0.0,-2891.3122466863133,2891.3122466863133,-211.18658345971625,59.70796620455413,0.0,-2816.369540657447,2816.369540657447,-215.36697087158157,55.22986165960273
PPCK,phosphoenolpyruvate carboxykinase,atp[c] + oaa[c] --> adp[c] + co2[c] + pep[c],0.0,0.0,296.316313285717,0.0,0.0,9387.529515843278,0.0,199.5147298477475,0.0,0.0,14144.081930128335,0.0,211.18658345754045,0.0,0.0,22257.337799296085,0.0,215.3669708715981
PPBNGS,porphobilinogen synthase,2.0 5aop[c] --> 2.0 h2o[c] + h[c] + ppbng[c],0.0,0.0,-0.0,0.0,0.0,1337.2213965563647,0.0,-0.0,0.0,0.0,2353.5532742635564,0.0,-0.0,0.0,0.0,2328.981374772026,0.0,-0.0
PROTRS,Prolyl tRNA synthetase,atp[c] + pro_L[c] + trnapro[c] --> amp[c] + ppi[c] + protrna[c],0.0,0.0,-0.0,0.0,0.0,4263.610332648919,0.0,-0.0,0.0,0.0,6836.217002367726,0.0,-0.0,0.0,0.0,6479.551220278642,0.0,-0.0
PPAm,inorganic diphosphatase,h2o[m] + ppi[m] --> h[m] + 2.0 pi[m],0.0,0.0,139.943530249066,0.2934452361335408,0.0,9168.141630470749,0.0,29.63660746828165,0.0,0.0,16400.393385849216,0.0,30.497750748833212,0.0,0.0,15771.338770852746,0.0,39.25273405679679
POLYAO2,poylamine oxidase,N1sprm[c] + h2o[c] + o2[c] --> N1aspmd[c] + aproa[c] + h2o2[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
POLYAO,polyamine oxidase,N1aspmd[c] + h2o[c] + o2[c] --> aproa[c] + aprut[c] + h2o2[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
PNTOt2,Pantothenate reversible transport via proton symport,h[e] + pnto_R[e] <=> h[c] + pnto_R[c],0.0,-9.696983382827,-0.0,0.0,-217.8664714656456,217.8664714656456,-2.4815291354724374,-0.0,0.0,-300.0939425938385,300.0939425938385,-2.5397531418571058,-0.0,0.0,-356.2827332032168,356.2827332032168,-3.989366847328241,-0.0
PNTK,pantothenate kinase,atp[c] + pnto_R[c] --> 4ppan[c] + adp[c] + h[c],0.0,0.0,0.000130918235,0.0,0.0,839.9219041932082,0.0,0.00010234251125924316,0.0,0.0,1414.1069274820643,0.0,9.707851588802641e-05,0.0,0.0,1508.62178212499,0.0,0.00010004336484139088
PMPK,phosphomethylpyrimidine kinase,4ampm[c] + atp[c] --> 2mahmp[c] + adp[c],0.0,0.0,98.772104428517,0.0,0.0,89.45913772472039,0.0,66.50490994953317,0.0,0.0,161.00968922212638,0.0,70.39552781988309,0.0,0.0,156.4006800975606,0.0,71.78899029078069
PRO1xm,proline oxidase NAD mitochondrial,nad[m] + pro_L[m] --> 1pyr5c[m] + 2.0 h[m] + nadh[m],0.0,0.0,228.680172444176,0.0,0.0,1020.6658763309085,0.0,223.21038874155326,2.636533120491747,0.0,1505.4908051486768,0.0,217.31426146581012,2.6575271906103604,0.0,2305.5047399159434,0.0,221.9362376279119
PROt2r,L proline reversible transport via proton symport,h[e] + pro_L[e] <=> h[c] + pro_L[c],0.0,-17.931395660296,-0.0,0.0,-2475.644709280017,2475.644709280017,-3.722293702808017,-0.0,0.0,-3849.0018950532644,3849.0018950532644,-3.8096297127019736,-0.0,0.0,-6622.3949703888875,6622.3949703888875,-7.198333091611821,-0.0
PUNP1m,purine nucleoside phosphorylase Adenosine mitochondrial,adn[m] + pi[m] <=> ade[m] + r1p[m],0.0,0.0,-0.0,0.0,-723.0773161445939,723.0773161445939,0.0,-0.0,0.0,-1205.5642322941544,1205.5642322941544,0.0,-0.0,0.0,-1266.9116401560325,1266.9116401560325,0.0,-0.0
PStv_SC,phosphatidylserine vacuolar transport yeast specific,ps_SC[c] <=> ps_SC[v],0.0,0.0,0.011570609325,0.0,-inf,inf,0.0,0.008645035854562487,0.0,-inf,inf,0.0,0.008123845797873631,0.0,-inf,inf,0.0,0.008417393573025699
PUNP1,purine nucleoside phosphorylase Adenosine ,adn[c] + pi[c] <=> ade[c] + r1p[c],0.0,-296.316313285236,149.083569270424,0.0,-723.0773161445939,723.0773161445939,-199.51472984784894,51.266801403839516,0.0,-1205.5642322941544,1205.5642322941544,-211.18658346013467,55.1889832425832,0.0,-1266.9116401560325,1266.9116401560325,-215.36697087604543,55.22986166072697
PTRCt2,putrescine transport in via proton symport,h[e] + ptrc[e] --> h[c] + ptrc[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
PTPATim,panthetheine phosphate adenylyltransferase,atp[m] + h[m] + pan4p[m] --> dpcoa[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,124.65451277061378,0.0,-0.0,0.0,0.0,200.17420822210312,0.0,-0.0,0.0,0.0,288.6634116811214,0.0,-0.0
PTPATi,pantetheine phosphate adenylyltransferase,atp[c] + h[c] + pan4p[c] --> dpcoa[c] + ppi[c],0.0,0.0,0.000132348319,0.0,0.0,124.65451277061378,0.0,0.00010234251125924316,0.0,0.0,200.17420822210312,0.0,9.707851588802641e-05,0.0,0.0,288.6634116811214,0.0,0.00010004336484139088
PTD4INOtn_SC,phosphatidyl 1D myo 4 inositol nuclear transport yeast specific,ptd4ino_SC[c] <=> ptd4ino_SC[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PTD1INOtn_SC,phosphatidyl 1D myo insoitol nuclear transport yeast specific,ptd1ino_SC[c] <=> ptd1ino_SC[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PStg_SC,phosphatidylserine Golgi transport yeast specific,ps_SC[c] <=> ps_SC[g],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
PROtm,L proline transport mitochondrial,pro_L[c] <=> pro_L[m],0.0,0.0,228.68017244417,0.0,-inf,inf,0.0,223.2103887424357,2.636533120491747,-inf,inf,0.0,217.31426146611142,2.6575271906103604,-inf,inf,0.0,221.936237627978
PSPHS,Phytosphingosine synthesis,h[c] + nadph[c] + o2[c] + sphgn[c] --> h2o[c] + nadp[c] + psphings[c],0.0,0.0,-0.0,0.0,0.0,1107.082186241863,0.0,-0.0,0.0,0.0,1858.9756945843635,0.0,-0.0,0.0,0.0,1820.265843418755,0.0,-0.0
PSPHPL,phytosphingosine phosphate lyase,psph1p[c] --> 2hhxdal[c] + ethamp[c],0.0,0.0,-0.0,0.0,0.0,220.60501649803498,0.0,-0.0,0.0,0.0,329.04890749553067,0.0,-0.0,0.0,0.0,372.3195894077235,0.0,-0.0
PSERSm_SC,phosphatidylserine synthase yeast specific mitochondrial,0.01 cdpdag_SC[m] + ser_L[m] <=> cmp[m] + h[m] + 0.01 ps_SC[m],0.0,0.0,-0.0,0.0,-2360.321535138286,2360.321535138286,0.0,-0.0,0.0,-3884.986389006235,3884.986389006235,0.0,-0.0,0.0,-4272.416886977971,4272.416886977971,0.0,-0.0
PSERDv_SC,phosphatidylserine decarboxylase yeast specific vacuolar,h[v] + 0.01 ps_SC[v] --> co2[v] + 0.01 pe_SC[v],0.0,0.0,1.157060932521,0.0,0.0,1270.6848950286815,0.0,0.8645035855779618,0.0,0.0,2071.8700029944935,0.0,0.8123845803229464,0.0,0.0,2175.7219345495746,0.0,0.8417393579638837
PSERDg_SC,phosphatidylserine decarboxylase yeast specific Golgi,h[g] + 0.01 ps_SC[g] --> co2[g] + 0.01 pe_SC[g],0.0,0.0,-0.0,0.0,0.0,1270.6848950286815,0.0,-0.0,0.0,0.0,2071.8700029944935,0.0,-0.0,0.0,0.0,2175.7219345495746,0.0,-0.0
PRPPtm,PRPP reversible transport mitochondrial,prpp[c] <=> prpp[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
SBPP1,sphingoid base phosphate phosphatase sphinganine 1 phosphatase ,h2o[c] + sph1p[c] --> pi[c] + sphgn[c],0.0,0.0,296.316313285185,0.0,0.0,802.4951220838864,0.0,199.51472984716938,0.0,0.0,1352.3474936744087,0.0,211.18658345700484,0.0,0.0,1320.6433748618542,0.0,215.36697087695475
SBPP2,sphingoid base phosphate phosphatase phytosphingosine 1 phosphate ,h2o[c] + psph1p[c] --> pi[c] + psphings[c],0.0,0.0,296.316313285184,0.0,0.0,802.4951220838864,0.0,199.51472984814305,0.0,0.0,1352.3474936744087,0.0,211.18658345697136,0.0,0.0,1320.6433748618542,0.0,215.36697087695475
SBTD_L,L sorbitol dehydrogenase L sorbose producing ,nad[c] + sbt_L[c] --> h[c] + nadh[c] + srb_L[c],0.0,0.0,-0.0,0.0,0.0,2066.080085547114,0.0,-0.0,0.0,0.0,3652.5098210961164,0.0,-0.0,0.0,0.0,3457.678460423237,0.0,-0.0
TMN,thiaminase,h2o[c] + thm[c] --> 4ahmmp[c] + 4mhetz[c] + h[c],0.0,0.0,98.772104428416,0.0,0.0,inf,0.0,66.50490994967517,0.0,0.0,inf,0.0,70.39552781991657,0.0,0.0,inf,0.0,71.78899029207025
TREt2,trehalose transport in via proton symporter,h[e] + tre[e] --> h[c] + tre[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
TREHv,alpha alpha trehalase vacuolar ,h2o[v] + tre[v] --> 2.0 glc_D[v],0.0,0.0,1.15706093252,0.0,0.0,97.877628009473,0.0,0.8645035855779618,0.0,0.0,192.47520021356067,0.0,0.8123845803229464,0.0,0.0,193.93023018439598,0.0,0.8417393579638837
TREH,alpha alpha trehalase,h2o[c] + tre[c] --> 2.0 glc_D[c],0.0,0.0,98.772104428431,0.0,0.0,97.877628009473,0.0,66.50490994894488,0.0,0.0,192.47520021356067,0.0,70.39552781938097,0.0,0.0,193.93023018439598,0.0,71.78899029213639
TRDRm,thioredoxin reductase NADPH ,h[m] + nadph[m] + trdox[m] --> nadp[m] + trdrd[m],0.0,0.0,-0.0,0.0,0.0,2487.0045997847437,0.0,-0.0,0.0,0.0,4360.483818403387,0.0,-0.0,0.0,0.0,4043.767689752891,0.0,-0.0
TMPPP,thiamine phosphate diphosphorylase,2mahmp[c] + 4mpetz[c] + h[c] --> ppi[c] + thmmp[c],0.0,0.0,98.772104428416,0.0,0.0,138.95580349531397,0.0,66.50490994948245,0.0,0.0,250.88723923489343,0.0,70.39552781944793,0.0,0.0,208.64445907306708,0.0,71.78899029207025
TMPKr,thiamine phosphate kinase,atp[c] + thmmp[c] <=> adp[c] + thmpp[c],0.0,-296.316313285248,-0.0,0.0,-inf,inf,-80.63493706479899,-0.0,0.0,-inf,inf,-211.18658345859484,-0.0,0.0,-inf,inf,-172.76819313102624,-0.0
TMDPPK,thiamine diphosphate kinase,atp[c] + thmpp[c] --> adp[c] + thmtp[c],0.0,0.0,-0.0,0.0,0.0,80.63493706479899,0.0,-0.0,0.0,0.0,221.76490459388512,0.0,-0.0,0.0,0.0,172.76819313102624,0.0,-0.0
TRPO2,L Tryptophanoxygen 2 3 oxidoreductase decyclizing ,o2[c] + trp_L[c] --> Lfmkynr[c],0.0,0.0,45.940513687642,0.0,0.0,432.18297714856413,0.0,41.36898795297017,0.0,0.0,648.2230003714091,0.0,40.226015896789136,0.0,0.0,722.3198428607212,0.0,41.0222801669398
